date,region,category,units_sold
2023-06-20,Dammam,Electronics,128.0
2023-06-21,Dammam,Electronics,110.0
2023-06-22,Dammam,Electronics,71.0
2023-06-23,Dammam,Electronics,100.0
2023-06-24,Dammam,Electronics,152.0
2023-06-25,Dammam,Electronics,142.0
2023-06-26,Dammam,Electronics,90.0
2023-06-27,Dammam,Electronics,76.0
2023-06-28,Dammam,Electronics,73.0
2023-06-29,Dammam,Electronics,79.0
2023-06-30,Dammam,Electronics,85.0
2023-07-01,Dammam,Electronics,143.0
2023-07-02,Dammam,Electronics,165.0
2023-07-03,Dammam,Electronics,105.0
2023-07-04,Dammam,Electronics,84.0
2023-07-05,Dammam,Electronics,110.0
2023-07-06,Dammam,Electronics,89.0
2023-07-07,Dammam,Electronics,104.0
2023-07-08,Dammam,Electronics,148.0
2023-07-09,Dammam,Electronics,158.0
2023-07-10,Dammam,Electronics,106.0
2023-07-11,Dammam,Electronics,92.0
2023-07-12,Dammam,Electronics,76.0
2023-07-13,Dammam,Electronics,98.0
2023-07-14,Dammam,Electronics,132.0
2023-07-15,Dammam,Electronics,139.0
2023-07-16,Dammam,Electronics,138.0
2023-07-17,Dammam,Electronics,83.0
2023-07-18,Dammam,Electronics,88.0
2023-07-19,Dammam,Electronics,99.0
2023-07-20,Dammam,Electronics,105.0
2023-07-21,Dammam,Electronics,86.0
2023-07-22,Dammam,Electronics,140.0
2023-07-23,Dammam,Electronics,100.0
2023-07-24,Dammam,Electronics,90.0
2023-07-25,Dammam,Electronics,87.0
2023-07-26,Dammam,Electronics,75.0
2023-07-27,Dammam,Electronics,80.0
2023-07-28,Dammam,Electronics,87.0
2023-07-29,Dammam,Electronics,152.0
2023-07-30,Dammam,Electronics,146.0
2023-07-31,Dammam,Electronics,76.0
2023-08-01,Dammam,Electronics,95.0
2023-08-02,Dammam,Electronics,70.0
2023-08-03,Dammam,Electronics,93.0
2023-08-04,Dammam,Electronics,86.0
2023-08-05,Dammam,Electronics,149.0
2023-08-06,Dammam,Electronics,143.0
2023-08-07,Dammam,Electronics,73.0
2023-08-08,Dammam,Electronics,82.0
2023-08-09,Dammam,Electronics,98.0
2023-08-10,Dammam,Electronics,84.0
2023-08-11,Dammam,Electronics,80.0
2023-08-12,Dammam,Electronics,170.0
2023-08-13,Dammam,Electronics,166.0
2023-08-14,Dammam,Electronics,74.0
2023-08-15,Dammam,Electronics,83.0
2023-08-16,Dammam,Electronics,77.0
2023-08-17,Dammam,Electronics,100.0
2023-08-18,Dammam,Electronics,94.0
2023-08-19,Dammam,Electronics,135.0
2023-08-20,Dammam,Electronics,126.0
2023-08-21,Dammam,Electronics,93.0
2023-08-22,Dammam,Electronics,105.0
2023-08-23,Dammam,Electronics,69.0
2023-08-24,Dammam,Electronics,80.0
2023-08-25,Dammam,Electronics,101.0
2023-08-26,Dammam,Electronics,154.0
2023-08-27,Dammam,Electronics,143.0
2023-08-28,Dammam,Electronics,81.0
2023-08-29,Dammam,Electronics,75.0
2023-08-30,Dammam,Electronics,63.0
2023-08-31,Dammam,Electronics,83.0
2023-09-01,Dammam,Electronics,106.0
2023-09-02,Dammam,Electronics,124.0
2023-09-03,Dammam,Electronics,144.0
2023-09-04,Dammam,Electronics,92.0
2023-09-05,Dammam,Electronics,64.0
2023-09-06,Dammam,Electronics,91.0
2023-09-07,Dammam,Electronics,95.0
2023-09-08,Dammam,Electronics,121.0
2023-09-09,Dammam,Electronics,139.0
2023-09-10,Dammam,Electronics,135.0
2023-09-11,Dammam,Electronics,103.0
2023-09-12,Dammam,Electronics,81.0
2023-09-13,Dammam,Electronics,96.0
2023-09-14,Dammam,Electronics,79.0
2023-09-15,Dammam,Electronics,76.0
2023-09-16,Dammam,Electronics,118.0
2023-09-17,Dammam,Electronics,144.0
2023-09-18,Dammam,Electronics,66.0
2023-09-19,Dammam,Electronics,78.0
2023-09-20,Dammam,Electronics,88.0
2023-09-21,Dammam,Electronics,68.0
2023-09-22,Dammam,Electronics,90.0
2023-09-23,Dammam,Electronics,126.0
2023-09-24,Dammam,Electronics,118.0
2023-09-25,Dammam,Electronics,62.0
2023-09-26,Dammam,Electronics,101.0
2023-09-27,Dammam,Electronics,83.0
2023-09-28,Dammam,Electronics,86.0
2023-09-29,Dammam,Electronics,101.0
2023-09-30,Dammam,Electronics,122.0
2023-10-01,Dammam,Electronics,139.0
2023-10-02,Dammam,Electronics,80.0
2023-10-03,Dammam,Electronics,87.0
2023-10-04,Dammam,Electronics,106.0
2023-10-05,Dammam,Electronics,97.0
2023-10-06,Dammam,Electronics,79.0
2023-10-07,Dammam,Electronics,125.0
2023-10-08,Dammam,Electronics,116.0
2023-10-09,Dammam,Electronics,72.0
2023-10-10,Dammam,Electronics,83.0
2023-10-11,Dammam,Electronics,64.0
2023-10-12,Dammam,Electronics,83.0
2023-10-13,Dammam,Electronics,115.0
2023-10-14,Dammam,Electronics,140.0
2023-10-15,Dammam,Electronics,142.0
2023-10-16,Dammam,Electronics,65.0
2023-10-17,Dammam,Electronics,67.0
2023-10-18,Dammam,Electronics,61.0
2023-10-19,Dammam,Electronics,74.0
2023-10-20,Dammam,Electronics,83.0
2023-10-21,Dammam,Electronics,103.0
2023-10-22,Dammam,Electronics,119.0
2023-10-23,Dammam,Electronics,77.0
2023-10-24,Dammam,Electronics,76.0
2023-10-25,Dammam,Electronics,85.0
2023-10-26,Dammam,Electronics,77.0
2023-10-27,Dammam,Electronics,72.0
2023-10-28,Dammam,Electronics,102.0
2023-10-29,Dammam,Electronics,121.0
2023-10-30,Dammam,Electronics,53.0
2023-10-31,Dammam,Electronics,81.0
2023-11-01,Dammam,Electronics,93.0
2023-11-02,Dammam,Electronics,91.0
2023-11-03,Dammam,Electronics,78.0
2023-11-04,Dammam,Electronics,151.0
2023-11-05,Dammam,Electronics,92.0
2023-11-06,Dammam,Electronics,53.0
2023-11-07,Dammam,Electronics,58.0
2023-11-08,Dammam,Electronics,83.0
2023-11-09,Dammam,Electronics,79.0
2023-11-10,Dammam,Electronics,87.0
2023-11-11,Dammam,Electronics,131.0
2023-11-12,Dammam,Electronics,95.0
2023-11-13,Dammam,Electronics,79.0
2023-11-14,Dammam,Electronics,86.0
2023-11-15,Dammam,Electronics,54.0
2023-11-16,Dammam,Electronics,106.0
2023-11-17,Dammam,Electronics,92.0
2023-11-18,Dammam,Electronics,119.0
2023-11-19,Dammam,Electronics,115.0
2023-11-20,Dammam,Electronics,68.0
2023-11-21,Dammam,Electronics,81.0
2023-11-22,Dammam,Electronics,93.0
2023-11-23,Dammam,Electronics,86.0
2023-11-24,Dammam,Electronics,103.0
2023-11-25,Dammam,Electronics,126.0
2023-11-26,Dammam,Electronics,129.0
2023-11-27,Dammam,Electronics,78.0
2023-11-28,Dammam,Electronics,72.0
2023-11-29,Dammam,Electronics,68.0
2023-11-30,Dammam,Electronics,70.0
2023-12-01,Dammam,Electronics,98.0
2023-12-02,Dammam,Electronics,113.0
2023-12-03,Dammam,Electronics,150.0
2023-12-04,Dammam,Electronics,108.0
2023-12-05,Dammam,Electronics,95.0
2023-12-06,Dammam,Electronics,70.0
2023-12-07,Dammam,Electronics,76.0
2023-12-08,Dammam,Electronics,81.0
2023-12-09,Dammam,Electronics,138.0
2023-12-10,Dammam,Electronics,145.0
2023-12-11,Dammam,Electronics,91.0
2023-12-12,Dammam,Electronics,86.0
2023-12-13,Dammam,Electronics,84.0
2023-12-14,Dammam,Electronics,82.0
2023-12-15,Dammam,Electronics,132.0
2023-12-16,Dammam,Electronics,155.0
2023-12-17,Dammam,Electronics,154.0
2023-12-18,Dammam,Electronics,92.0
2023-12-19,Dammam,Electronics,65.0
2023-12-20,Dammam,Electronics,106.0
2023-12-21,Dammam,Electronics,75.0
2023-12-22,Dammam,Electronics,77.0
2023-12-23,Dammam,Electronics,140.0
2023-12-24,Dammam,Electronics,121.0
2023-12-25,Dammam,Electronics,104.0
2023-12-26,Dammam,Electronics,117.0
2023-12-27,Dammam,Electronics,78.0
2023-12-28,Dammam,Electronics,84.0
2023-12-29,Dammam,Electronics,126.0
2023-12-30,Dammam,Electronics,127.0
2023-12-31,Dammam,Electronics,143.0
2024-01-01,Dammam,Electronics,105.0
2024-01-02,Dammam,Electronics,83.0
2024-01-03,Dammam,Electronics,98.0
2024-01-04,Dammam,Electronics,81.0
2024-01-05,Dammam,Electronics,125.0
2024-01-06,Dammam,Electronics,170.0
2024-01-07,Dammam,Electronics,152.0
2024-01-08,Dammam,Electronics,83.0
2024-01-09,Dammam,Electronics,85.0
2024-01-10,Dammam,Electronics,120.0
2024-01-11,Dammam,Electronics,128.0
2024-01-12,Dammam,Electronics,130.0
2024-01-13,Dammam,Electronics,166.0
2024-01-14,Dammam,Electronics,172.0
2024-01-15,Dammam,Electronics,143.0
2024-01-16,Dammam,Electronics,154.0
2024-01-17,Dammam,Electronics,131.0
2024-01-18,Dammam,Electronics,136.0
2024-01-19,Dammam,Electronics,106.0
2024-01-20,Dammam,Electronics,165.0
2024-01-21,Dammam,Electronics,174.0
2024-01-22,Dammam,Electronics,97.0
2024-01-23,Dammam,Electronics,99.0
2024-01-24,Dammam,Electronics,98.0
2024-01-25,Dammam,Electronics,96.0
2024-01-26,Dammam,Electronics,124.0
2024-01-27,Dammam,Electronics,230.0
2024-01-28,Dammam,Electronics,152.0
2024-01-29,Dammam,Electronics,91.0
2024-01-30,Dammam,Electronics,138.0
2024-01-31,Dammam,Electronics,82.0
2024-02-01,Dammam,Electronics,125.0
2024-02-02,Dammam,Electronics,141.0
2024-02-03,Dammam,Electronics,190.0
2024-02-04,Dammam,Electronics,191.0
2024-02-05,Dammam,Electronics,131.0
2024-02-06,Dammam,Electronics,111.0
2024-02-07,Dammam,Electronics,139.0
2024-02-08,Dammam,Electronics,122.0
2024-02-09,Dammam,Electronics,143.0
2024-02-10,Dammam,Electronics,168.0
2024-02-11,Dammam,Electronics,201.0
2024-02-12,Dammam,Electronics,112.0
2024-02-13,Dammam,Electronics,136.0
2024-02-14,Dammam,Electronics,133.0
2024-02-15,Dammam,Electronics,143.0
2024-02-16,Dammam,Electronics,136.0
2024-02-17,Dammam,Electronics,206.0
2024-02-18,Dammam,Electronics,189.0
2024-02-19,Dammam,Electronics,117.0
2024-02-20,Dammam,Electronics,95.0
2024-02-21,Dammam,Electronics,124.0
2024-02-22,Dammam,Electronics,106.0
2024-02-23,Dammam,Electronics,137.0
2024-02-24,Dammam,Electronics,238.0
2024-02-25,Dammam,Electronics,208.0
2024-02-26,Dammam,Electronics,122.0
2024-02-27,Dammam,Electronics,116.0
2024-02-28,Dammam,Electronics,115.0
2024-02-29,Dammam,Electronics,112.0
2024-03-01,Dammam,Electronics,146.0
2024-03-02,Dammam,Electronics,213.0
2024-03-03,Dammam,Electronics,209.0
2024-03-04,Dammam,Electronics,117.0
2024-03-05,Dammam,Electronics,109.0
2024-03-06,Dammam,Electronics,109.0
2024-03-07,Dammam,Electronics,122.0
2024-03-08,Dammam,Electronics,148.0
2024-03-09,Dammam,Electronics,216.0
2024-03-10,Dammam,Electronics,220.0
2024-03-11,Dammam,Electronics,120.0
2024-03-12,Dammam,Electronics,94.0
2024-03-13,Dammam,Electronics,118.0
2024-03-14,Dammam,Electronics,129.0
2024-03-15,Dammam,Electronics,97.0
2024-03-16,Dammam,Electronics,250.0
2024-03-17,Dammam,Electronics,291.0
2024-03-18,Dammam,Electronics,135.0
2024-03-19,Dammam,Electronics,114.0
2024-03-20,Dammam,Electronics,120.0
2024-03-21,Dammam,Electronics,128.0
2024-03-22,Dammam,Electronics,134.0
2024-03-23,Dammam,Electronics,180.0
2024-03-24,Dammam,Electronics,188.0
2024-03-25,Dammam,Electronics,112.0
2024-03-26,Dammam,Electronics,102.0
2024-03-27,Dammam,Electronics,152.0
2024-03-28,Dammam,Electronics,169.0
2024-03-29,Dammam,Electronics,192.0
2024-03-30,Dammam,Electronics,273.0
2024-03-31,Dammam,Electronics,255.0
2024-04-01,Dammam,Electronics,160.0
2024-04-02,Dammam,Electronics,135.0
2024-04-03,Dammam,Electronics,169.0
2024-04-04,Dammam,Electronics,133.0
2024-04-05,Dammam,Electronics,142.0
2024-04-06,Dammam,Electronics,297.0
2024-04-07,Dammam,Electronics,262.0
2024-04-08,Dammam,Electronics,195.0
2024-04-09,Dammam,Electronics,85.0
2024-04-10,Dammam,Electronics,132.0
2024-04-11,Dammam,Electronics,131.0
2024-04-12,Dammam,Electronics,110.0
2024-04-13,Dammam,Electronics,192.0
2024-04-14,Dammam,Electronics,184.0
2024-04-15,Dammam,Electronics,131.0
2024-04-16,Dammam,Electronics,104.0
2024-04-17,Dammam,Electronics,81.0
2024-04-18,Dammam,Electronics,121.0
2024-04-19,Dammam,Electronics,111.0
2024-04-20,Dammam,Electronics,161.0
2024-04-21,Dammam,Electronics,245.0
2024-04-22,Dammam,Electronics,102.0
2024-04-23,Dammam,Electronics,111.0
2024-04-24,Dammam,Electronics,116.0
2024-04-25,Dammam,Electronics,87.0
2024-04-26,Dammam,Electronics,123.0
2024-04-27,Dammam,Electronics,165.0
2024-04-28,Dammam,Electronics,146.0
2024-04-29,Dammam,Electronics,78.0
2024-04-30,Dammam,Electronics,110.0
2024-05-01,Dammam,Electronics,95.0
2024-05-02,Dammam,Electronics,114.0
2024-05-03,Dammam,Electronics,103.0
2024-05-04,Dammam,Electronics,183.0
2024-05-05,Dammam,Electronics,148.0
2024-05-06,Dammam,Electronics,120.0
2024-05-07,Dammam,Electronics,117.0
2024-05-08,Dammam,Electronics,120.0
2024-05-09,Dammam,Electronics,134.0
2024-05-10,Dammam,Electronics,146.0
2024-05-11,Dammam,Electronics,211.0
2024-05-12,Dammam,Electronics,184.0
2024-05-13,Dammam,Electronics,92.0
2024-05-14,Dammam,Electronics,83.0
2024-05-15,Dammam,Electronics,121.0
2024-05-16,Dammam,Electronics,120.0
2024-05-17,Dammam,Electronics,98.0
2024-05-18,Dammam,Electronics,209.0
2024-05-19,Dammam,Electronics,195.0
2024-05-20,Dammam,Electronics,103.0
2024-05-21,Dammam,Electronics,87.0
2024-05-22,Dammam,Electronics,116.0
2024-05-23,Dammam,Electronics,116.0
2024-05-24,Dammam,Electronics,97.0
2024-05-25,Dammam,Electronics,161.0
2024-05-26,Dammam,Electronics,207.0
2024-05-27,Dammam,Electronics,116.0
2024-05-28,Dammam,Electronics,128.0
2024-05-29,Dammam,Electronics,98.0
2024-05-30,Dammam,Electronics,96.0
2024-05-31,Dammam,Electronics,128.0
2024-06-01,Dammam,Electronics,148.0
2024-06-02,Dammam,Electronics,183.0
2024-06-03,Dammam,Electronics,92.0
2024-06-04,Dammam,Electronics,111.0
2024-06-05,Dammam,Electronics,104.0
2024-06-06,Dammam,Electronics,106.0
2024-06-07,Dammam,Electronics,103.0
2024-06-08,Dammam,Electronics,168.0
2024-06-09,Dammam,Electronics,163.0
2024-06-10,Dammam,Electronics,87.0
2024-06-11,Dammam,Electronics,84.0
2024-06-12,Dammam,Electronics,101.0
2024-06-13,Dammam,Electronics,119.0
2024-06-14,Dammam,Electronics,120.0
2024-06-15,Dammam,Electronics,118.0
2024-06-16,Dammam,Electronics,154.0
2024-06-17,Dammam,Electronics,117.0
2024-06-18,Dammam,Electronics,133.0
2024-06-19,Dammam,Electronics,122.0
2024-06-20,Dammam,Electronics,133.0
2024-06-21,Dammam,Electronics,142.0
2024-06-22,Dammam,Electronics,178.0
2024-06-23,Dammam,Electronics,148.0
2024-06-24,Dammam,Electronics,96.0
2024-06-25,Dammam,Electronics,96.0
2024-06-26,Dammam,Electronics,119.0
2024-06-27,Dammam,Electronics,130.0
2024-06-28,Dammam,Electronics,137.0
2024-06-29,Dammam,Electronics,148.0
2024-06-30,Dammam,Electronics,141.0
2024-07-01,Dammam,Electronics,91.0
2024-07-02,Dammam,Electronics,94.0
2024-07-03,Dammam,Electronics,99.0
2024-07-04,Dammam,Electronics,98.0
2024-07-05,Dammam,Electronics,94.0
2024-07-06,Dammam,Electronics,176.0
2024-07-07,Dammam,Electronics,162.0
2024-07-08,Dammam,Electronics,98.0
2024-07-09,Dammam,Electronics,110.0
2024-07-10,Dammam,Electronics,112.0
2024-07-11,Dammam,Electronics,87.0
2024-07-12,Dammam,Electronics,111.0
2024-07-13,Dammam,Electronics,179.0
2024-07-14,Dammam,Electronics,167.0
2024-07-15,Dammam,Electronics,106.0
2024-07-16,Dammam,Electronics,74.0
2024-07-17,Dammam,Electronics,93.0
2024-07-18,Dammam,Electronics,102.0
2024-07-19,Dammam,Electronics,88.0
2024-07-20,Dammam,Electronics,164.0
2024-07-21,Dammam,Electronics,187.0
2024-07-22,Dammam,Electronics,132.0
2024-07-23,Dammam,Electronics,113.0
2024-07-24,Dammam,Electronics,136.0
2024-07-25,Dammam,Electronics,96.0
2024-07-26,Dammam,Electronics,101.0
2024-07-27,Dammam,Electronics,178.0
2024-07-28,Dammam,Electronics,161.0
2024-07-29,Dammam,Electronics,95.0
2024-07-30,Dammam,Electronics,100.0
2024-07-31,Dammam,Electronics,135.0
2024-08-01,Dammam,Electronics,124.0
2024-08-02,Dammam,Electronics,103.0
2024-08-03,Dammam,Electronics,121.0
2024-08-04,Dammam,Electronics,130.0
2024-08-05,Dammam,Electronics,95.0
2024-08-06,Dammam,Electronics,94.0
2024-08-07,Dammam,Electronics,94.0
2024-08-08,Dammam,Electronics,104.0
2024-08-09,Dammam,Electronics,118.0
2024-08-10,Dammam,Electronics,180.0
2024-08-11,Dammam,Electronics,177.0
2024-08-12,Dammam,Electronics,69.0
2024-08-13,Dammam,Electronics,99.0
2024-08-14,Dammam,Electronics,88.0
2024-08-15,Dammam,Electronics,93.0
2024-08-16,Dammam,Electronics,73.0
2024-08-17,Dammam,Electronics,156.0
2024-08-18,Dammam,Electronics,130.0
2024-08-19,Dammam,Electronics,89.0
2024-08-20,Dammam,Electronics,94.0
2024-08-21,Dammam,Electronics,86.0
2024-08-22,Dammam,Electronics,90.0
2024-08-23,Dammam,Electronics,96.0
2024-08-24,Dammam,Electronics,173.0
2024-08-25,Dammam,Electronics,146.0
2024-08-26,Dammam,Electronics,70.0
2024-08-27,Dammam,Electronics,116.0
2024-08-28,Dammam,Electronics,106.0
2024-08-29,Dammam,Electronics,121.0
2024-08-30,Dammam,Electronics,99.0
2024-08-31,Dammam,Electronics,163.0
2024-09-01,Dammam,Electronics,157.0
2024-09-02,Dammam,Electronics,95.0
2024-09-03,Dammam,Electronics,111.0
2024-09-04,Dammam,Electronics,104.0
2024-09-05,Dammam,Electronics,89.0
2024-09-06,Dammam,Electronics,72.0
2024-09-07,Dammam,Electronics,178.0
2024-09-08,Dammam,Electronics,120.0
2024-09-09,Dammam,Electronics,77.0
2024-09-10,Dammam,Electronics,94.0
2024-09-11,Dammam,Electronics,75.0
2024-09-12,Dammam,Electronics,97.0
2024-09-13,Dammam,Electronics,105.0
2024-09-14,Dammam,Electronics,145.0
2024-09-15,Dammam,Electronics,116.0
2024-09-16,Dammam,Electronics,77.0
2024-09-17,Dammam,Electronics,77.0
2024-09-18,Dammam,Electronics,99.0
2024-09-19,Dammam,Electronics,108.0
2024-09-20,Dammam,Electronics,127.0
2024-09-21,Dammam,Electronics,112.0
2024-09-22,Dammam,Electronics,171.0
2024-09-23,Dammam,Electronics,67.0
2024-09-24,Dammam,Electronics,104.0
2024-09-25,Dammam,Electronics,91.0
2024-09-26,Dammam,Electronics,80.0
2024-09-27,Dammam,Electronics,94.0
2024-09-28,Dammam,Electronics,141.0
2024-09-29,Dammam,Electronics,127.0
2024-09-30,Dammam,Electronics,73.0
2024-10-01,Dammam,Electronics,73.0
2024-10-02,Dammam,Electronics,105.0
2024-10-03,Dammam,Electronics,96.0
2024-10-04,Dammam,Electronics,89.0
2024-10-05,Dammam,Electronics,133.0
2024-10-06,Dammam,Electronics,120.0
2024-10-07,Dammam,Electronics,84.0
2024-10-08,Dammam,Electronics,104.0
2024-10-09,Dammam,Electronics,77.0
2024-10-10,Dammam,Electronics,94.0
2024-10-11,Dammam,Electronics,92.0
2024-10-12,Dammam,Electronics,147.0
2024-10-13,Dammam,Electronics,121.0
2024-10-14,Dammam,Electronics,79.0
2024-10-15,Dammam,Electronics,89.0
2024-10-16,Dammam,Electronics,94.0
2024-10-17,Dammam,Electronics,76.0
2024-10-18,Dammam,Electronics,83.0
2024-10-19,Dammam,Electronics,129.0
2024-10-20,Dammam,Electronics,129.0
2024-10-21,Dammam,Electronics,77.0
2024-10-22,Dammam,Electronics,92.0
2024-10-23,Dammam,Electronics,101.0
2024-10-24,Dammam,Electronics,84.0
2024-10-25,Dammam,Electronics,91.0
2024-10-26,Dammam,Electronics,147.0
2024-10-27,Dammam,Electronics,154.0
2024-10-28,Dammam,Electronics,83.0
2024-10-29,Dammam,Electronics,57.0
2024-10-30,Dammam,Electronics,79.0
2024-10-31,Dammam,Electronics,86.0
2024-11-01,Dammam,Electronics,98.0
2024-11-02,Dammam,Electronics,159.0
2024-11-03,Dammam,Electronics,150.0
2024-11-04,Dammam,Electronics,114.0
2024-11-05,Dammam,Electronics,93.0
2024-11-06,Dammam,Electronics,75.0
2024-11-07,Dammam,Electronics,105.0
2024-11-08,Dammam,Electronics,129.0
2024-11-09,Dammam,Electronics,129.0
2024-11-10,Dammam,Electronics,110.0
2024-11-11,Dammam,Electronics,116.0
2024-11-12,Dammam,Electronics,75.0
2024-11-13,Dammam,Electronics,81.0
2024-11-14,Dammam,Electronics,88.0
2024-11-15,Dammam,Electronics,61.0
2024-11-16,Dammam,Electronics,120.0
2024-11-17,Dammam,Electronics,141.0
2024-11-18,Dammam,Electronics,80.0
2024-11-19,Dammam,Electronics,76.0
2024-11-20,Dammam,Electronics,68.0
2024-11-21,Dammam,Electronics,76.0
2024-11-22,Dammam,Electronics,103.0
2024-11-23,Dammam,Electronics,152.0
2024-11-24,Dammam,Electronics,142.0
2024-11-25,Dammam,Electronics,87.0
2024-11-26,Dammam,Electronics,79.0
2024-11-27,Dammam,Electronics,91.0
2024-11-28,Dammam,Electronics,80.0
2024-11-29,Dammam,Electronics,96.0
2024-11-30,Dammam,Electronics,167.0
2024-12-01,Dammam,Electronics,112.0
2024-12-02,Dammam,Electronics,82.0
2024-12-03,Dammam,Electronics,94.0
2024-12-04,Dammam,Electronics,94.0
2024-12-05,Dammam,Electronics,91.0
2024-12-06,Dammam,Electronics,95.0
2024-12-07,Dammam,Electronics,160.0
2024-12-08,Dammam,Electronics,122.0
2024-12-09,Dammam,Electronics,97.0
2024-12-10,Dammam,Electronics,103.0
2024-12-11,Dammam,Electronics,112.0
2024-12-12,Dammam,Electronics,117.0
2024-12-13,Dammam,Electronics,109.0
2024-12-14,Dammam,Electronics,196.0
2024-12-15,Dammam,Electronics,175.0
2024-12-16,Dammam,Electronics,111.0
2024-12-17,Dammam,Electronics,144.0
2024-12-18,Dammam,Electronics,96.0
2024-12-19,Dammam,Electronics,91.0
2024-12-20,Dammam,Electronics,133.0
2024-12-21,Dammam,Electronics,161.0
2024-12-22,Dammam,Electronics,146.0
2024-12-23,Dammam,Electronics,99.0
2024-12-24,Dammam,Electronics,103.0
2024-12-25,Dammam,Electronics,118.0
2024-12-26,Dammam,Electronics,102.0
2024-12-27,Dammam,Electronics,101.0
2024-12-28,Dammam,Electronics,153.0
2024-12-29,Dammam,Electronics,178.0
2024-12-30,Dammam,Electronics,120.0
2024-12-31,Dammam,Electronics,132.0
2025-01-01,Dammam,Electronics,114.0
2025-01-02,Dammam,Electronics,99.0
2025-01-03,Dammam,Electronics,106.0
2025-01-04,Dammam,Electronics,177.0
2025-01-05,Dammam,Electronics,192.0
2025-01-06,Dammam,Electronics,106.0
2025-01-07,Dammam,Electronics,116.0
2025-01-08,Dammam,Electronics,96.0
2025-01-09,Dammam,Electronics,119.0
2025-01-10,Dammam,Electronics,157.0
2025-01-11,Dammam,Electronics,178.0
2025-01-12,Dammam,Electronics,182.0
2025-01-13,Dammam,Electronics,133.0
2025-01-14,Dammam,Electronics,125.0
2025-01-15,Dammam,Electronics,138.0
2025-01-16,Dammam,Electronics,128.0
2025-01-17,Dammam,Electronics,93.0
2025-01-18,Dammam,Electronics,222.0
2025-01-19,Dammam,Electronics,172.0
2025-01-20,Dammam,Electronics,137.0
2025-01-21,Dammam,Electronics,170.0
2025-01-22,Dammam,Electronics,131.0
2025-01-23,Dammam,Electronics,147.0
2025-01-24,Dammam,Electronics,116.0
2025-01-25,Dammam,Electronics,244.0
2025-01-26,Dammam,Electronics,201.0
2025-01-27,Dammam,Electronics,97.0
2025-01-28,Dammam,Electronics,130.0
2025-01-29,Dammam,Electronics,128.0
2025-01-30,Dammam,Electronics,98.0
2025-01-31,Dammam,Electronics,150.0
2025-02-01,Dammam,Electronics,233.0
2025-02-02,Dammam,Electronics,188.0
2025-02-03,Dammam,Electronics,113.0
2025-02-04,Dammam,Electronics,153.0
2025-02-05,Dammam,Electronics,96.0
2025-02-06,Dammam,Electronics,231.0
2025-02-07,Dammam,Electronics,170.0
2025-02-08,Dammam,Electronics,268.0
2025-02-09,Dammam,Electronics,200.0
2025-02-10,Dammam,Electronics,131.0
2025-02-11,Dammam,Electronics,162.0
2025-02-12,Dammam,Electronics,131.0
2025-02-13,Dammam,Electronics,134.0
2025-02-14,Dammam,Electronics,154.0
2025-02-15,Dammam,Electronics,195.0
2025-02-16,Dammam,Electronics,165.0
2025-02-17,Dammam,Electronics,119.0
2025-02-18,Dammam,Electronics,122.0
2025-02-19,Dammam,Electronics,138.0
2025-02-20,Dammam,Electronics,132.0
2025-02-21,Dammam,Electronics,165.0
2025-02-22,Dammam,Electronics,265.0
2025-02-23,Dammam,Electronics,222.0
2025-02-24,Dammam,Electronics,98.0
2025-02-25,Dammam,Electronics,125.0
2025-02-26,Dammam,Electronics,115.0
2025-02-27,Dammam,Electronics,134.0
2025-02-28,Dammam,Electronics,157.0
2025-03-01,Dammam,Electronics,198.0
2025-03-02,Dammam,Electronics,260.0
2025-03-03,Dammam,Electronics,121.0
2025-03-04,Dammam,Electronics,123.0
2025-03-05,Dammam,Electronics,103.0
2025-03-06,Dammam,Electronics,138.0
2025-03-07,Dammam,Electronics,155.0
2025-03-08,Dammam,Electronics,235.0
2025-03-09,Dammam,Electronics,251.0
2025-03-10,Dammam,Electronics,125.0
2025-03-11,Dammam,Electronics,128.0
2025-03-12,Dammam,Electronics,149.0
2025-03-13,Dammam,Electronics,154.0
2025-03-14,Dammam,Electronics,161.0
2025-03-15,Dammam,Electronics,219.0
2025-03-16,Dammam,Electronics,292.0
2025-03-17,Dammam,Electronics,151.0
2025-03-18,Dammam,Electronics,183.0
2025-03-19,Dammam,Electronics,202.0
2025-03-20,Dammam,Electronics,156.0
2025-03-21,Dammam,Electronics,222.0
2025-03-22,Dammam,Electronics,374.0
2025-03-23,Dammam,Electronics,271.0
2025-03-24,Dammam,Electronics,151.0
2025-03-25,Dammam,Electronics,152.0
2025-03-26,Dammam,Electronics,219.0
2025-03-27,Dammam,Electronics,227.0
2025-03-28,Dammam,Electronics,239.0
